* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-24-2022
* Calibration Normalization FAM-ROX is expired = No
* Calibration Normalization FAM-ROX performed on = 02-24-2022
* Calibration Normalization VIC-ROX is expired = No
* Calibration Normalization VIC-ROX performed on = 02-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-24-2022
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 04-27-2022 15:15:13 PM EDT
* Date Modified = 04-27-2022 16:49:39 PM EDT
* Experiment File Name = D:\Applied Biosystems\QuantStudio 12K Flex Software\User Files\experiments\2022-04-27_TSV_false positive-2.eds
* Experiment Name = 2022-04-27_TSV_false positive-2
* Experiment Run Start Time = 04-27-2022 23:32:50 PM EDT
* Experiment Run Stop Time = 04-28-2022 01:06:17 AM EDT
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
81	      G9	5	86,707.062	619,476.250	638,461.750
82	      G10	5	89,708.281	675,844.250	647,548.938
83	      G11	5			
84	      G12	5			
85	      H1	5	52,319.008	584,716.688	360,388.000
86	      H2	5	69,133.695	675,287.000	448,226.531
87	      H3	5	80,633.242	773,871.375	534,716.812
88	      H4	5	82,025.695	755,706.562	505,894.062
89	      H5	5	78,250.578	764,767.938	555,345.938
90	      H6	5	86,049.562	600,717.938	656,625.375
91	      H7	5	79,732.930	537,080.625	623,216.875
92	      H8	5	94,083.633	580,614.812	628,932.812
93	      H9	5	90,206.055	626,392.312	646,407.875
94	      H10	5	82,660.547	603,146.312	604,010.688
95	      H11	5			
96	      H12	5			
1	      A1	6	111,126.859	1,947,035.125	938,028.562
2	      A2	6	82,109.391	1,132,320.000	639,623.000
3	      A3	6	97,490.156	1,671,568.750	866,405.438
4	      A4	6	110,245.977	1,585,899.500	912,322.312
5	      A5	6	99,705.266	1,380,854.500	809,324.375
6	      A6	6	61,995.879	781,835.812	429,717.312
7	      A7	6	74,842.125	892,250.062	506,654.031
8	      A8	6	76,344.562	920,724.750	522,007.031
9	      A9	6	76,233.461	924,415.500	507,861.625
10	      A10	6	80,915.633	983,006.875	564,083.938
11	      A11	6	98,585.141	757,473.375	686,604.000
12	      A12	6	92,685.258	732,103.312	674,559.688
13	      B1	6	59,449.355	787,496.812	447,622.219
14	      B2	6	69,733.289	723,578.625	457,473.312
15	      B3	6	73,488.195	820,766.812	517,255.531
16	      B4	6	69,135.609	813,498.500	506,630.844
17	      B5	6	67,037.633	816,932.250	499,496.188
18	      B6	6	68,728.461	865,745.562	495,723.156
19	      B7	6	74,417.852	892,076.188	510,207.344
20	      B8	6	74,997.758	912,888.938	507,971.938
21	      B9	6	71,749.039	920,703.625	523,548.500
22	      B10	6	72,595.117	917,449.750	494,012.000
23	      B11	6	88,115.047	643,186.312	594,938.250
24	      B12	6	103,400.695	802,606.312	665,964.250
25	      C1	6	68,918.188	654,166.000	420,733.094
26	      C2	6	58,132.020	663,667.312	430,678.250
27	      C3	6	59,851.602	669,719.750	413,952.094
28	      C4	6	51,167.832	735,230.625	484,592.250
29	      C5	6	73,006.406	840,697.125	513,355.625
30	      C6	6	62,221.254	834,280.562	505,116.812
31	      C7	6	57,276.805	798,425.188	488,266.031
32	      C8	6	72,103.547	863,431.125	503,473.688
33	      C9	6	71,167.453	853,303.312	502,635.406
34	      C10	6	74,001.797	943,181.875	456,726.781
35	      C11	6	91,024.023	732,753.500	679,733.750
36	      C12	6	97,695.727	759,802.938	650,882.750
37	      D1	6	57,378.082	706,021.500	382,294.188
38	      D2	6	64,371.414	712,150.812	421,111.125
39	      D3	6	58,731.652	681,757.688	421,501.188
40	      D4	6	64,243.137	727,013.562	450,138.156
41	      D5	6	74,742.148	831,026.625	511,827.906
42	      D6	6	72,896.469	888,682.938	507,005.125
43	      D7	6	78,317.039	893,836.062	535,667.250
44	      D8	6	73,602.266	877,079.625	493,770.719
45	      D9	6	74,579.703	871,042.438	497,409.688
46	      D10	6	59,823.391	749,564.250	399,753.062
47	      D11	6	75,947.203	549,071.750	505,050.125
48	      D12	6	81,644.148	684,451.875	554,606.500
49	      E1	6	57,359.617	673,063.938	373,092.469
50	      E2	6	64,131.902	684,917.375	421,218.062
51	      E3	6	62,456.656	678,962.312	419,897.312
52	      E4	6	69,390.523	758,524.812	459,266.719
53	      E5	6	73,670.781	825,822.875	499,806.250
54	      E6	6	90,623.859	700,453.562	682,533.562
55	      E7	6	91,404.398	699,157.625	657,979.000
56	      E8	6	91,128.320	674,228.562	687,050.500
57	      E9	6	86,292.086	696,317.250	653,367.875
58	      E10	6	91,533.781	698,331.625	644,946.125
59	      E11	6	94,708.469	685,657.125	634,797.062
60	      E12	6	94,472.984	747,835.000	652,869.250
61	      F1	6	62,268.348	689,969.875	394,407.750
62	      F2	6	67,046.680	711,809.188	430,191.000
63	      F3	6	62,057.066	683,846.312	423,499.469
64	      F4	6	73,612.555	820,744.562	510,508.594
65	      F5	6	71,422.430	755,762.312	496,173.281
66	      F6	6	89,494.062	684,414.188	666,014.875
67	      F7	6	84,947.133	677,350.625	621,303.250
68	      F8	6	90,662.078	693,958.125	651,232.375
69	      F9	6	80,093.281	602,473.562	622,257.125
70	      F10	6	86,619.961	711,321.250	624,694.875
71	      F11	6			
72	      F12	6			
73	      G1	6	49,360.594	625,416.625	356,835.500
74	      G2	6	70,225.414	666,278.875	412,533.844
75	      G3	6	75,288.703	770,601.500	475,124.000
76	      G4	6	76,301.508	820,515.938	522,324.844
77	      G5	6	74,117.016	817,405.875	523,580.156
78	      G6	6	90,345.000	663,115.000	694,143.750
79	      G7	6	93,426.156	664,494.000	647,662.125
80	      G8	6	100,802.961	703,937.812	676,862.500
81	      G9	6	88,183.820	691,837.875	659,179.125
82	      G10	6	90,618.711	753,544.500	666,002.500
83	      G11	6			
84	      G12	6			
85	      H1	6	51,864.230	670,298.250	358,868.250
86	      H2	6	68,672.672	769,711.188	446,772.719
87	      H3	6	80,100.609	885,598.312	532,744.625
88	      H4	6	81,301.500	857,542.375	503,484.281
89	      H5	6	77,540.727	873,759.062	553,171.062
90	      H6	6	86,472.562	668,905.375	669,728.375
91	      H7	6	80,116.391	602,673.625	634,936.500
92	      H8	6	94,572.617	644,077.312	641,170.438
93	      H9	6	91,000.336	695,368.938	657,810.438
94	      H10	6	83,173.914	674,216.812	614,528.562
95	      H11	6			
96	      H12	6			
1	      A1	7	176,771.688	4,792,975.000	1,632,084.625
2	      A2	7	121,943.578	2,534,973.750	1,081,864.000
3	      A3	7	156,930.469	4,061,031.250	1,532,810.625
4	      A4	7	171,863.609	3,806,448.750	1,611,493.875
5	      A5	7	149,100.156	3,090,380.500	1,356,299.125
6	      A6	7	61,456.926	884,640.812	427,290.188
7	      A7	7	73,941.195	1,002,827.500	503,839.844
8	      A8	7	75,893.500	1,038,326.688	519,186.500
9	      A9	7	75,601.445	1,041,646.500	504,764.000
10	      A10	7	80,200.797	1,109,434.375	561,453.500
11	      A11	7	98,239.836	827,673.125	686,863.312
12	      A12	7	92,864.062	803,147.688	681,998.750
13	      B1	7	83,550.109	1,351,779.125	712,363.500
14	      B2	7	80,172.875	949,734.438	576,255.375
15	      B3	7	91,375.570	1,170,805.250	717,336.000
16	      B4	7	93,579.773	1,275,337.500	775,090.812
17	      B5	7	84,059.664	1,183,986.250	694,422.750
18	      B6	7	68,467.578	979,826.875	493,776.250
19	      B7	7	73,770.438	1,000,783.000	507,136.781
20	      B8	7	74,446.195	1,027,608.000	505,291.938
21	      B9	7	71,253.109	1,036,768.125	519,910.656
22	      B10	7	71,317.586	1,031,643.750	490,731.594
23	      B11	7	88,070.047	701,293.312	596,333.188
24	      B12	7	103,412.094	877,301.750	671,805.625
25	      C1	7	69,169.422	748,679.688	424,270.938
26	      C2	7	58,017.105	748,420.875	428,355.281
27	      C3	7	59,528.863	751,137.312	411,754.125
28	      C4	7	50,668.027	832,181.688	482,307.625
29	      C5	7	72,734.070	946,752.500	511,756.531
30	      C6	7	61,814.836	944,786.312	502,477.906
31	      C7	7	56,698.531	904,485.312	485,670.250
32	      C8	7	71,289.680	969,473.812	500,934.062
33	      C9	7	70,022.805	957,123.625	498,844.375
34	      C10	7	73,628.656	1,065,197.375	453,310.938
35	      C11	7	90,238.172	800,496.625	679,239.625
36	      C12	7	97,979.133	830,455.062	658,303.125
37	      D1	7	56,806.258	798,186.562	380,168.344
38	      D2	7	64,092.168	799,561.125	418,901.938
39	      D3	7	58,005.082	768,591.188	419,620.031
40	      D4	7	63,840.977	816,734.188	447,974.469
41	      D5	7	74,202.828	932,805.750	509,509.312
42	      D6	7	72,259.336	1,004,058.812	505,451.812
43	      D7	7	77,914.586	1,004,792.562	532,677.750
44	      D8	7	72,549.680	985,922.938	490,952.406
45	      D9	7	73,233.805	975,909.375	494,177.250
46	      D10	7	59,371.664	844,871.188	397,071.625
47	      D11	7	75,683.703	600,165.250	505,003.125
48	      D12	7	81,353.141	746,849.500	561,353.875
49	      E1	7	56,776.973	761,066.375	371,732.375
50	      E2	7	63,549.781	768,613.188	419,578.719
51	      E3	7	61,852.309	760,519.625	418,054.094
52	      E4	7	68,969.562	848,967.688	457,376.281
53	      E5	7	72,844.914	926,244.562	496,854.375
54	      E6	7	92,282.461	769,000.625	703,991.438
55	      E7	7	92,688.031	765,189.625	677,143.812
56	      E8	7	92,937.023	740,538.500	711,425.000
57	      E9	7	87,812.828	765,635.750	673,268.062
58	      E10	7	92,974.055	769,615.312	663,952.938
59	      E11	7	94,432.086	749,638.062	635,779.375
60	      E12	7	94,584.289	820,987.875	659,281.000
61	      F1	7	61,959.926	781,879.188	393,128.188
62	      F2	7	66,431.836	792,037.500	428,371.812
63	      F3	7	61,707.465	769,023.250	421,684.812
64	      F4	7	72,962.828	919,488.312	507,883.125
65	      F5	7	70,804.961	853,393.625	494,186.281
66	      F6	7	91,427.031	750,584.188	686,174.188
67	      F7	7	85,470.719	740,939.812	634,544.688
68	      F8	7	92,212.672	760,636.750	669,034.062
69	      F9	7	81,223.156	665,300.312	637,995.625
70	      F10	7	87,625.711	780,667.625	637,980.062
71	      F11	7			
72	      F12	7			
73	      G1	7	49,048.676	707,723.375	354,786.469
74	      G2	7	69,765.227	747,637.625	411,776.781
75	      G3	7	74,622.938	861,908.188	473,694.750
76	      G4	7	74,931.672	919,320.562	519,745.031
77	      G5	7	73,770.312	917,133.750	521,716.125
78	      G6	7	92,232.992	732,363.125	721,032.438
79	      G7	7	94,773.867	728,967.750	667,084.188
80	      G8	7	102,622.531	773,741.000	697,339.438
81	      G9	7	89,700.055	764,619.812	679,204.562
82	      G10	7	92,429.148	828,926.938	685,767.375
83	      G11	7			
84	      G12	7			
85	      H1	7	51,543.164	756,376.250	357,685.156
86	      H2	7	68,300.172	863,725.562	445,119.969
87	      H3	7	79,428.805	996,616.875	531,281.188
88	      H4	7	80,529.219	958,765.562	501,004.969
89	      H5	7	77,161.375	982,978.125	551,642.125
90	      H6	7	87,201.273	735,181.875	681,097.062
91	      H7	7	80,855.961	666,931.750	646,585.625
92	      H8	7	95,416.961	705,764.562	652,694.312
93	      H9	7	91,617.164	765,147.375	669,342.062
94	      H10	7	84,242.672	746,038.375	626,004.688
95	      H11	7			
96	      H12	7			
1	      A1	8	245,908.422	9,194,974.000	2,356,577.250
2	      A2	8	174,441.469	5,050,951.500	1,661,002.500
3	      A3	8	227,400.484	7,969,982.500	2,330,158.000
4	      A4	8	251,172.766	7,677,169.500	2,504,618.000
5	      A5	8	211,188.328	5,978,672.500	2,047,086.625
6	      A6	8	60,443.473	985,439.375	426,320.000
7	      A7	8	73,453.734	1,112,042.625	502,187.312
8	      A8	8	75,390.398	1,154,853.750	517,655.156
9	      A9	8	74,675.508	1,155,325.250	502,303.500
10	      A10	8	79,532.062	1,231,317.125	559,727.500
11	      A11	8	98,033.227	897,374.250	687,255.250
12	      A12	8	93,143.938	872,433.438	690,229.438
13	      B1	8	139,788.344	3,083,041.250	1,316,738.500
14	      B2	8	113,465.867	1,666,209.250	945,560.188
15	      B3	8	142,272.344	2,317,207.500	1,280,264.500
16	      B4	8	151,494.000	2,688,210.000	1,386,137.625
17	      B5	8	131,105.688	2,350,622.750	1,203,039.750
18	      B6	8	68,171.422	1,094,082.375	492,425.125
19	      B7	8	73,285.586	1,106,282.250	504,917.375
20	      B8	8	73,598.273	1,139,507.750	503,082.188
21	      B9	8	70,685.969	1,149,564.000	517,944.438
22	      B10	8	70,905.742	1,144,173.500	488,055.188
23	      B11	8	87,853.461	759,470.562	597,466.688
24	      B12	8	103,562.766	950,035.812	679,445.000
25	      C1	8	72,001.211	867,433.312	460,020.500
26	      C2	8	58,237.383	832,179.438	427,278.375
27	      C3	8	59,219.727	831,501.812	410,860.125
28	      C4	8	50,391.609	931,046.875	482,060.188
29	      C5	8	72,703.789	1,051,784.250	512,020.812
30	      C6	8	61,077.176	1,052,516.250	500,496.969
31	      C7	8	56,284.227	1,010,042.062	483,710.312
32	      C8	8	70,521.898	1,074,329.500	498,067.781
33	      C9	8	69,524.609	1,060,888.750	495,987.156
34	      C10	8	72,957.312	1,185,294.000	450,733.750
35	      C11	8	89,483.664	867,426.688	679,747.062
36	      C12	8	98,451.398	900,537.688	667,159.500
37	      D1	8	56,523.262	889,374.250	379,262.812
38	      D2	8	63,732.012	885,849.312	417,136.250
39	      D3	8	57,531.059	854,758.500	418,414.375
40	      D4	8	62,859.023	904,990.312	446,400.938
41	      D5	8	73,748.500	1,029,967.812	507,259.219
42	      D6	8	71,787.047	1,116,840.375	504,424.344
43	      D7	8	77,454.453	1,111,992.125	530,973.250
44	      D8	8	72,165.805	1,092,926.625	488,811.281
45	      D9	8	72,429.500	1,078,261.750	491,768.875
46	      D10	8	59,169.707	938,360.188	395,311.031
47	      D11	8	75,589.281	649,951.812	505,301.344
48	      D12	8	81,304.500	805,728.688	569,611.875
49	      E1	8	56,094.883	848,959.438	370,996.719
50	      E2	8	63,199.246	850,422.000	418,311.219
51	      E3	8	61,141.949	840,681.875	415,748.406
52	      E4	8	68,683.562	938,241.188	456,289.781
53	      E5	8	72,407.203	1,026,298.125	495,072.281
54	      E6	8	94,144.414	835,575.688	725,256.750
55	      E7	8	93,798.500	829,646.125	696,034.938
56	      E8	8	95,109.250	806,437.500	735,727.062
57	      E9	8	89,209.516	833,103.812	692,552.250
58	      E10	8	94,315.750	839,116.688	683,994.250
59	      E11	8	94,386.992	811,488.500	636,155.750
60	      E12	8	95,144.320	892,358.188	668,192.188
61	      F1	8	61,559.742	873,216.375	392,602.594
62	      F2	8	65,664.820	871,348.375	426,719.906
63	      F3	8	61,221.387	852,028.562	420,240.469
64	      F4	8	72,492.695	1,016,872.375	505,616.969
65	      F5	8	69,910.422	950,316.688	493,424.812
66	      F6	8	93,358.070	814,968.812	707,181.375
67	      F7	8	86,764.805	803,207.562	648,390.500
68	      F8	8	93,619.789	824,918.375	687,639.750
69	      F9	8	82,697.547	727,198.625	654,507.812
70	      F10	8	88,640.914	848,067.500	652,375.500
71	      F11	8			
72	      F12	8			
73	      G1	8	48,843.273	788,259.938	353,749.312
74	      G2	8	69,073.820	827,632.812	409,843.375
75	      G3	8	74,307.531	950,727.812	471,777.469
76	      G4	8	73,885.312	1,015,704.875	518,260.719
77	      G5	8	73,226.234	1,013,627.438	520,265.344
78	      G6	8	94,760.320	799,574.188	749,450.562
79	      G7	8	95,989.719	792,262.125	686,403.625
80	      G8	8	104,153.164	842,304.375	718,092.625
81	      G9	8	91,719.938	835,243.062	699,004.625
82	      G10	8	94,025.289	906,320.938	705,882.062
83	      G11	8			
84	      G12	8			
85	      H1	8	50,920.508	841,192.000	356,840.844
86	      H2	8	67,675.062	957,761.938	443,872.125
87	      H3	8	78,970.664	1,104,047.125	530,794.625
88	      H4	8	79,883.812	1,057,869.250	499,781.750
89	      H5	8	76,579.414	1,090,680.625	550,006.500
90	      H6	8	88,109.062	800,779.438	694,355.938
91	      H7	8	81,575.219	730,667.875	658,748.562
92	      H8	8	95,693.930	768,131.875	665,114.875
93	      H9	8	92,544.859	836,290.750	681,011.438
94	      H10	8	85,490.781	816,241.812	638,490.125
95	      H11	8			
96	      H12	8			
1	      A1	9	290,797.344	13,968,722.000	2,831,367.500
2	      A2	9	230,829.609	8,461,794.000	2,276,288.750
3	      A3	9	278,134.562	12,482,436.000	2,906,583.250
4	      A4	9	317,619.656	12,525,533.000	3,257,963.500
5	      A5	9	278,037.188	9,763,048.000	2,785,256.750
6	      A6	9	60,025.434	1,084,157.250	425,413.094
7	      A7	9	73,145.914	1,217,259.875	500,488.188
8	      A8	9	74,360.703	1,266,912.375	516,818.125
9	      A9	9	73,747.789	1,267,442.750	500,659.562
10	      A10	9	79,211.703	1,350,114.375	558,312.000
11	      A11	9	97,834.148	964,627.812	689,135.062
12	      A12	9	93,661.672	942,304.750	700,161.375
13	      B1	9	213,545.375	6,258,371.000	2,099,739.000
14	      B2	9	165,468.219	3,187,538.750	1,509,750.500
15	      B3	9	215,973.438	4,667,546.000	2,085,585.125
16	      B4	9	223,585.359	5,286,122.000	2,143,465.250
17	      B5	9	198,731.750	4,734,521.500	1,930,382.125
18	      B6	9	67,521.695	1,203,074.125	491,712.781
19	      B7	9	72,637.883	1,208,224.250	503,161.531
20	      B8	9	73,182.867	1,249,795.250	501,893.469
21	      B9	9	70,133.164	1,259,628.750	515,553.719
22	      B10	9	70,677.789	1,254,429.250	486,417.000
23	      B11	9	87,718.250	815,275.625	598,876.438
24	      B12	9	103,699.008	1,021,604.500	687,843.188
25	      C1	9	85,617.055	1,114,374.500	616,000.812
26	      C2	9	58,047.074	912,459.188	426,667.062
27	      C3	9	58,464.590	910,262.812	410,016.719
28	      C4	9	50,501.742	1,034,707.250	484,445.125
29	      C5	9	73,101.055	1,165,612.250	518,774.031
30	      C6	9	60,732.676	1,157,964.000	499,296.844
31	      C7	9	55,439.242	1,112,117.250	482,630.500
32	      C8	9	70,115.711	1,178,301.000	497,039.719
33	      C9	9	69,009.812	1,161,350.500	494,250.000
34	      C10	9	72,346.352	1,302,655.875	448,675.719
35	      C11	9	89,281.461	932,746.875	681,325.875
36	      C12	9	98,410.289	967,746.625	676,434.188
37	      D1	9	56,222.359	979,963.750	377,978.500
38	      D2	9	62,898.059	969,089.688	415,989.531
39	      D3	9	57,286.688	939,740.938	417,849.875
40	      D4	9	62,308.453	991,238.500	445,018.938
41	      D5	9	73,106.992	1,124,701.750	505,589.938
42	      D6	9	71,498.102	1,226,338.875	504,370.000
43	      D7	9	76,533.617	1,216,105.375	528,845.000
44	      D8	9	71,898.656	1,197,372.125	486,732.094
45	      D9	9	72,050.078	1,179,131.500	489,646.750
46	      D10	9	58,972.434	1,029,465.875	393,802.156
47	      D11	9	75,534.719	698,970.625	506,013.875
48	      D12	9	81,524.172	866,250.562	577,385.438
49	      E1	9	55,889.738	934,981.688	370,443.469
50	      E2	9	62,886.141	930,028.375	417,424.250
51	      E3	9	60,812.727	919,397.062	414,924.094
52	      E4	9	68,203.867	1,026,261.625	455,390.875
53	      E5	9	72,107.297	1,123,843.500	494,332.406
54	      E6	9	95,840.703	900,989.812	746,937.625
55	      E7	9	95,500.375	891,556.500	714,362.812
56	      E8	9	97,293.406	870,382.688	760,642.125
57	      E9	9	90,834.945	899,515.938	712,769.000
58	      E10	9	96,287.656	906,344.250	705,631.438
59	      E11	9	94,411.531	871,807.188	637,501.812
60	      E12	9	95,652.211	962,461.375	677,234.938
61	      F1	9	61,277.219	962,631.625	392,297.625
62	      F2	9	65,071.461	948,342.500	425,232.750
63	      F3	9	60,975.113	932,446.875	419,107.750
64	      F4	9	71,952.703	1,110,647.375	504,442.344
65	      F5	9	69,604.859	1,044,906.938	492,693.312
66	      F6	9	94,726.992	877,969.312	727,745.438
67	      F7	9	87,684.969	863,493.250	662,283.875
68	      F8	9	95,091.711	886,998.000	705,231.062
69	      F9	9	83,283.008	787,797.438	671,734.938
70	      F10	9	89,596.977	915,278.062	667,991.062
71	      F11	9			
72	      F12	9			
73	      G1	9	48,383.141	868,277.875	353,646.219
74	      G2	9	68,492.328	904,642.250	408,358.219
75	      G3	9	73,904.367	1,039,488.812	470,959.438
76	      G4	9	73,410.641	1,109,962.250	517,225.156
77	      G5	9	72,816.477	1,108,536.250	519,501.094
78	      G6	9	97,245.141	865,764.812	777,991.438
79	      G7	9	97,890.922	854,965.938	706,660.375
80	      G8	9	106,114.398	910,170.938	738,632.375
81	      G9	9	93,690.492	904,734.938	720,434.062
82	      G10	9	95,831.117	981,537.500	727,285.438
83	      G11	9			
84	      G12	9			
85	      H1	9	50,588.250	922,577.438	356,321.906
86	      H2	9	67,337.859	1,047,867.812	443,215.844
87	      H3	9	78,209.359	1,209,961.000	530,785.500
88	      H4	9	79,504.258	1,154,594.375	498,231.469
89	      H5	9	76,276.844	1,194,587.000	549,110.750
90	      H6	9	89,332.883	866,484.938	709,570.125
91	      H7	9	82,859.359	794,859.000	672,211.938
92	      H8	9	96,729.430	829,592.250	678,930.625
93	      H9	9	93,966.500	905,245.625	693,450.000
94	      H10	9	86,725.664	887,632.062	651,894.812
95	      H11	9			
96	      H12	9			
1	      A1	10	315,286.375	17,879,174.000	3,105,415.500
2	      A2	10	270,587.719	12,120,834.000	2,710,617.250
3	      A3	10	305,160.938	16,280,971.000	3,244,721.750
4	      A4	10	354,193.844	17,082,450.000	3,698,568.000
5	      A5	10	325,680.906	13,788,606.000	3,307,600.750
6	      A6	10	59,665.402	1,179,319.500	423,854.219
7	      A7	10	72,848.898	1,320,986.000	499,492.906
8	      A8	10	73,979.867	1,376,117.250	516,273.281
9	      A9	10	73,480.711	1,375,263.500	499,232.531
10	      A10	10	78,839.805	1,466,264.875	556,247.875
11	      A11	10	97,441.258	1,029,304.750	691,431.688
12	      A12	10	93,855.508	1,008,360.938	711,125.625
13	      B1	10	276,076.531	10,305,533.000	2,764,989.750
14	      B2	10	234,010.281	5,462,818.500	2,251,470.000
15	      B3	10	299,193.719	8,054,122.500	2,986,240.000
16	      B4	10	296,522.250	8,793,352.000	2,894,201.250
17	      B5	10	278,857.656	8,302,866.000	2,782,311.250
18	      B6	10	67,214.211	1,307,915.875	490,136.438
19	      B7	10	72,158.172	1,307,876.000	500,477.781
20	      B8	10	72,927.828	1,356,071.125	501,074.250
21	      B9	10	69,483.055	1,369,115.625	512,975.812
22	      B10	10	70,175.047	1,360,982.375	484,943.344
23	      B11	10	87,538.523	869,189.500	601,737.125
24	      B12	10	104,078.055	1,091,050.750	696,156.000
25	      C1	10	121,106.594	1,681,311.000	992,843.500
26	      C2	10	57,914.129	991,621.438	425,217.344
27	      C3	10	58,041.004	987,668.875	408,917.500
28	      C4	10	51,555.867	1,162,428.500	495,520.375
29	      C5	10	76,079.539	1,324,219.375	554,226.688
30	      C6	10	60,315.785	1,260,881.375	498,905.469
31	      C7	10	55,195.375	1,211,399.375	482,556.312
32	      C8	10	69,930.523	1,277,038.250	496,109.656
33	      C9	10	68,405.930	1,258,312.750	492,495.250
34	      C10	10	72,121.875	1,415,449.375	446,634.844
35	      C11	10	89,180.609	996,649.438	682,993.062
36	      C12	10	98,476.781	1,032,732.375	685,814.750
37	      D1	10	55,774.422	1,066,431.250	376,944.562
38	      D2	10	62,347.152	1,049,979.000	414,553.750
39	      D3	10	57,114.969	1,021,828.000	417,073.938
40	      D4	10	61,947.715	1,074,607.250	444,510.375
41	      D5	10	72,562.148	1,215,815.625	504,167.938
42	      D6	10	71,667.602	1,333,280.750	507,429.781
43	      D7	10	75,728.320	1,318,466.875	527,946.875
44	      D8	10	71,298.172	1,298,164.125	485,574.438
45	      D9	10	71,718.680	1,277,545.750	488,584.938
46	      D10	10	58,615.730	1,118,646.750	392,714.000
47	      D11	10	75,524.312	746,163.938	507,604.656
48	      D12	10	82,051.336	925,322.125	585,204.812
49	      E1	10	55,915.559	1,017,730.625	370,379.625
50	      E2	10	62,267.191	1,009,233.188	416,732.719
51	      E3	10	60,458.395	996,460.750	414,008.500
52	      E4	10	67,894.367	1,110,898.875	453,901.250
53	      E5	10	71,725.008	1,218,267.125	493,651.750
54	      E6	10	97,938.758	964,070.062	770,097.375
55	      E7	10	96,703.117	951,519.438	732,907.250
56	      E8	10	99,291.961	932,355.938	785,635.188
57	      E9	10	92,292.625	963,461.062	733,936.688
58	      E10	10	97,681.734	971,211.188	727,830.375
59	      E11	10	94,425.430	930,374.375	639,666.938
60	      E12	10	96,147.102	1,030,076.062	686,405.938
61	      F1	10	60,869.797	1,048,145.812	391,632.156
62	      F2	10	64,778.316	1,021,521.250	424,145.719
63	      F3	10	60,711.660	1,009,432.500	418,054.688
64	      F4	10	71,387.531	1,200,868.625	503,801.375
65	      F5	10	69,443.242	1,134,951.500	492,335.219
66	      F6	10	96,539.367	938,422.938	748,941.875
67	      F7	10	88,830.859	919,769.312	676,810.625
68	      F8	10	96,732.539	948,820.688	724,183.312
69	      F9	10	84,881.703	847,501.938	689,057.562
70	      F10	10	90,617.656	978,851.688	684,576.375
71	      F11	10			
72	      F12	10			
73	      G1	10	48,007.750	944,894.312	353,908.688
74	      G2	10	67,811.695	977,419.625	407,221.906
75	      G3	10	73,553.164	1,124,043.625	470,958.812
76	      G4	10	73,310.609	1,201,350.500	516,463.000
77	      G5	10	72,546.266	1,198,991.250	518,730.375
